order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
916910,508584,20046,1.0,1009.74,517.33,0,1009.74,0.0,1009.74,517.33
916911,508585,20209,1.0,7771.74,4696.59,25,7771.74,1942.94,5828.8,4696.59
916912,508585,20053,1.0,1726.42,1063.45,20,1726.42,345.28,1381.14,1063.45
916913,508586,20159,2.0,4841.96,1984.26,10,9683.92,968.39,8715.53,3968.52
916914,508587,20030,1.0,2172.88,1071.51,20,2172.88,434.58,1738.3,1071.51
916915,508588,20224,1.0,6470.02,3499.95,0,6470.02,0.0,6470.02,3499.95
916916,508588,20091,3.0,2708.48,1134.09,0,8125.44,0.0,8125.44,3402.27
916917,508589,20185,2.0,2259.46,1390.82,15,4518.92,677.84,3841.08,2781.64
916918,508589,20036,2.0,8410.09,4511.4,0,16820.18,0.0,16820.18,9022.8
916919,508589,20131,2.0,4823.66,1816.91,5,9647.32,482.37,9164.95,3633.82
916920,508590,20123,2.0,846.18,317.31,10,1692.36,169.24,1523.12,634.62
916921,508590,20146,1.0,3765.71,2293.07,0,3765.71,0.0,3765.71,2293.07
916922,508590,20216,1.0,28204.64,12271.06,5,28204.64,1410.23,26794.41,12271.06
916923,508590,20107,3.0,1956.05,1249.76,5,5868.15,293.41,5574.74,3749.28
916924,508591,20218,2.0,2852.11,1676.96,0,5704.22,0.0,5704.22,3353.92
916925,508592,20162,4.0,10460.54,5750.64,10,41842.16,4184.22,37657.94,23002.56
916926,508592,20228,1.0,809.37,355.25,15,809.37,121.41,687.96,355.25
916927,508593,20031,1.0,4512.81,1851.07,0,4512.81,0.0,4512.81,1851.07
916928,508594,20119,1.0,6447.76,4051.44,10,6447.76,644.78,5802.98,4051.44
916929,508595,20055,1.0,1146.02,721.9,5,1146.02,57.3,1088.72,721.9
916930,508596,20011,1.0,5804.22,2185.11,5,5804.22,290.21,5514.01,2185.11
916931,508596,20049,1.0,3955.65,2260.19,15,3955.65,593.35,3362.3,2260.19
916932,508596,20128,1.0,472.44,268.02,10,472.44,47.24,425.2,268.02
916933,508596,20140,1.0,3463.21,2168.28,5,3463.21,173.16,3290.05,2168.28
916934,508596,20112,1.0,1872.46,1089.62,0,1872.46,0.0,1872.46,1089.62
916935,508597,20198,1.0,4380.66,2456.56,25,4380.66,1095.16,3285.5,2456.56
916936,508597,20248,3.0,1003.97,405.22,5,3011.91,150.6,2861.31,1215.66
916937,508597,20037,2.0,1734.87,900.11,0,3469.74,0.0,3469.74,1800.22
916938,508598,20118,2.0,12313.04,5601.05,5,24626.08,1231.3,23394.78,11202.1
916939,508599,20218,1.0,2852.11,1676.96,25,2852.11,713.03,2139.08,1676.96
916940,508599,20182,1.0,486.61,314.6,10,486.61,48.66,437.95,314.6
916941,508599,20112,1.0,1872.46,1089.62,0,1872.46,0.0,1872.46,1089.62
916942,508600,20246,1.0,1642.3,588.68,15,1642.3,246.34,1395.96,588.68
916943,508601,20232,1.0,338.08,119.67,15,338.08,50.71,287.37,119.67
916944,508602,20173,1.0,655.41,315.56,0,655.41,0.0,655.41,315.56
916945,508603,20028,1.0,2140.06,1062.98,0,2140.06,0.0,2140.06,1062.98
916946,508603,20216,1.0,28204.64,12271.06,5,28204.64,1410.23,26794.41,12271.06
916947,508604,20203,1.0,255.91,103.53,10,255.91,25.59,230.32,103.53
916948,508605,20242,1.0,856.35,484.3,25,856.35,214.09,642.26,484.3
916949,508605,20057,1.0,1299.09,681.94,10,1299.09,129.91,1169.18,681.94
916950,508605,20212,1.0,1054.5,525.69,15,1054.5,158.18,896.32,525.69
916951,508605,20096,1.0,1259.28,785.79,15,1259.28,188.89,1070.39,785.79
916952,508605,20184,1.0,3782.1,2411.97,20,3782.1,756.42,3025.68,2411.97
916953,508606,20026,3.0,5768.56,2502.63,20,17305.68,3461.14,13844.54,7507.89
916954,508607,20094,1.0,1174.21,661.48,0,1174.21,0.0,1174.21,661.48
916955,508608,20162,1.0,10460.54,5750.64,5,10460.54,523.03,9937.51,5750.64
916956,508609,20162,3.0,10460.54,5750.64,5,31381.62,1569.08,29812.54,17251.92
916957,508609,20077,4.0,2967.86,1248.94,0,11871.44,0.0,11871.44,4995.76
916958,508610,20249,1.0,20488.43,10610.18,0,20488.43,0.0,20488.43,10610.18
916959,508611,20002,1.0,10282.55,6040.96,5,10282.55,514.13,9768.42,6040.96
916960,508611,20084,1.0,1515.77,816.64,25,1515.77,378.94,1136.83,816.64
916961,508611,20223,1.0,3208.58,1610.64,15,3208.58,481.29,2727.29,1610.64
916962,508612,20061,2.0,1419.98,624.9,0,2839.96,0.0,2839.96,1249.8
916963,508613,20042,2.0,11594.41,5651.46,5,23188.82,1159.44,22029.38,11302.92
916964,508613,20193,3.0,732.73,354.9,5,2198.19,109.91,2088.28,1064.7
916965,508613,20246,1.0,1642.3,588.68,15,1642.3,246.34,1395.96,588.68
916966,508613,20017,1.0,1109.27,542.21,15,1109.27,166.39,942.88,542.21
916967,508613,20018,1.0,1164.92,639.96,0,1164.92,0.0,1164.92,639.96
916968,508614,20177,1.0,577.46,291.4,10,577.46,57.75,519.71,291.4
916969,508615,20164,2.0,11095.53,5298.72,0,22191.06,0.0,22191.06,10597.44
916970,508615,20154,2.0,705.67,272.04,10,1411.34,141.13,1270.21,544.08
916971,508616,20246,3.0,1642.3,588.68,15,4926.9,739.04,4187.86,1766.04
916972,508616,20150,2.0,7123.14,3165.89,15,14246.28,2136.94,12109.34,6331.78
916973,508616,20018,1.0,1164.92,639.96,0,1164.92,0.0,1164.92,639.96
916974,508616,20097,1.0,875.47,357.51,15,875.47,131.32,744.15,357.51
916975,508616,20121,2.0,797.87,498.73,10,1595.74,159.57,1436.17,997.46
916976,508617,20013,1.0,2355.66,1097.0,10,2355.66,235.57,2120.09,1097.0
916977,508617,20194,1.0,12458.17,7476.18,15,12458.17,1868.73,10589.44,7476.18
916978,508618,20153,1.0,11104.32,5300.22,10,11104.32,1110.43,9993.89,5300.22
916979,508619,20176,1.0,4966.93,2828.62,0,4966.93,0.0,4966.93,2828.62
916980,508620,20069,1.0,12203.61,5611.88,5,12203.61,610.18,11593.43,5611.88
916981,508620,20124,1.0,13395.78,5604.63,10,13395.78,1339.58,12056.2,5604.63
916982,508621,20125,1.0,1356.16,737.87,20,1356.16,271.23,1084.93,737.87
916983,508622,20071,2.0,36137.71,17268.1,10,72275.42,7227.54,65047.88,34536.2
916984,508622,20164,1.0,11095.53,5298.72,10,11095.53,1109.55,9985.98,5298.72
916985,508623,20116,2.0,14639.11,7180.81,20,29278.22,5855.64,23422.58,14361.62
916986,508623,20056,1.0,2108.57,823.77,15,2108.57,316.29,1792.28,823.77
916987,508623,20224,1.0,6470.02,3499.95,5,6470.02,323.5,6146.52,3499.95
916988,508623,20034,1.0,6694.49,3791.5,10,6694.49,669.45,6025.04,3791.5
916989,508624,20053,1.0,1726.42,1063.45,15,1726.42,258.96,1467.46,1063.45
916990,508624,20070,1.0,965.14,558.33,20,965.14,193.03,772.11,558.33
916991,508625,20046,1.0,1009.74,517.33,15,1009.74,151.46,858.28,517.33
916992,508626,20159,1.0,4841.96,1984.26,15,4841.96,726.29,4115.67,1984.26
916993,508626,20006,1.0,66361.9,40574.05,5,66361.9,3318.1,63043.8,40574.05
916994,508627,20182,1.0,486.61,314.6,10,486.61,48.66,437.95,314.6
916995,508627,20169,2.0,429.83,219.43,20,859.66,171.93,687.73,438.86
916996,508628,20016,1.0,3654.84,1512.21,15,3654.84,548.23,3106.61,1512.21
916997,508628,20152,1.0,1133.67,691.09,10,1133.67,113.37,1020.3,691.09
916998,508629,20070,1.0,965.14,558.33,20,965.14,193.03,772.11,558.33
916999,508630,20162,1.0,10460.54,5750.64,20,10460.54,2092.11,8368.43,5750.64
917000,508630,20236,2.0,798.64,492.51,5,1597.28,79.86,1517.42,985.02
917001,508631,20166,1.0,7411.28,3795.83,10,7411.28,741.13,6670.15,3795.83
917002,508631,20040,1.0,1405.02,606.34,10,1405.02,140.5,1264.52,606.34
917003,508632,20118,1.0,12313.04,5601.05,10,12313.04,1231.3,11081.74,5601.05
917004,508633,20228,2.0,809.37,355.25,10,1618.74,161.87,1456.87,710.5
917005,508633,20133,1.0,1863.13,1176.7,20,1863.13,372.63,1490.5,1176.7
917006,508633,20003,2.0,2966.78,1197.73,15,5933.56,890.03,5043.53,2395.46
917007,508633,20217,1.0,69091.13,39024.1,10,69091.13,6909.11,62182.02,39024.1
917008,508634,20138,1.0,3333.11,1217.57,5,3333.11,166.66,3166.45,1217.57
917009,508634,20098,1.0,3753.6,2182.25,10,3753.6,375.36,3378.24,2182.25
917010,508634,20214,2.0,13633.91,6410.28,15,27267.82,4090.17,23177.65,12820.56
917011,508634,20087,1.0,843.69,494.1,10,843.69,84.37,759.32,494.1
917012,508634,20237,1.0,1862.11,743.36,5,1862.11,93.11,1769.0,743.36
917013,508635,20155,1.0,9423.58,4590.27,15,9423.58,1413.54,8010.04,4590.27
917014,508635,20112,1.0,1872.46,1089.62,10,1872.46,187.25,1685.21,1089.62
917015,508635,20037,1.0,1734.87,900.11,10,1734.87,173.49,1561.38,900.11
917016,508636,20242,1.0,856.35,484.3,10,856.35,85.64,770.71,484.3
917017,508636,20237,1.0,1862.11,743.36,5,1862.11,93.11,1769.0,743.36
917018,508636,20244,1.0,25178.1,13648.72,20,25178.1,5035.62,20142.48,13648.72
917019,508636,20052,1.0,762.46,360.49,15,762.46,114.37,648.09,360.49
917020,508637,20059,1.0,1423.46,776.46,20,1423.46,284.69,1138.77,776.46
917021,508637,20216,1.0,28204.64,12271.06,0,28204.64,0.0,28204.64,12271.06
917022,508637,20013,1.0,2355.66,1097.0,15,2355.66,353.35,2002.31,1097.0
917023,508637,20032,1.0,421.54,251.42,0,421.54,0.0,421.54,251.42
917024,508638,20176,1.0,4966.93,2828.62,10,4966.93,496.69,4470.24,2828.62
917025,508639,20188,1.0,1301.72,615.08,20,1301.72,260.34,1041.38,615.08
917026,508640,20106,1.0,5100.65,2361.04,10,5100.65,510.06,4590.59,2361.04
917027,508641,20213,1.0,24406.41,13831.92,5,24406.41,1220.32,23186.09,13831.92
917028,508642,20168,1.0,902.26,559.09,20,902.26,180.45,721.81,559.09
917029,508643,20052,1.0,762.46,360.49,20,762.46,152.49,609.97,360.49
917030,508644,20007,1.0,12616.36,6321.06,0,12616.36,0.0,12616.36,6321.06
917031,508645,20087,2.0,843.69,494.1,5,1687.38,84.37,1603.01,988.2
917032,508646,20029,1.0,4040.78,2378.0,5,4040.78,202.04,3838.74,2378.0
917033,508646,20242,1.0,856.35,484.3,0,856.35,0.0,856.35,484.3
917034,508647,20142,3.0,7561.58,2883.07,5,22684.74,1134.24,21550.5,8649.21
917035,508647,20222,1.0,37415.28,22609.43,10,37415.28,3741.53,33673.75,22609.43
917036,508647,20071,3.0,36137.71,17268.1,5,108413.13,5420.66,102992.47,51804.3
917037,508648,20246,3.0,1642.3,588.68,5,4926.9,246.34,4680.56,1766.04
917038,508649,20106,1.0,5100.65,2361.04,25,5100.65,1275.16,3825.49,2361.04
917039,508649,20182,3.0,486.61,314.6,0,1459.83,0.0,1459.83,943.8
917040,508650,20114,1.0,6490.61,4074.73,0,6490.61,0.0,6490.61,4074.73
917041,508650,20030,1.0,2172.88,1071.51,25,2172.88,543.22,1629.66,1071.51
917042,508651,20159,2.0,4841.96,1984.26,10,9683.92,968.39,8715.53,3968.52
917043,508651,20125,1.0,1356.16,737.87,0,1356.16,0.0,1356.16,737.87
917044,508652,20122,1.0,14754.48,8539.23,0,14754.48,0.0,14754.48,8539.23
917045,508653,20192,1.0,1251.49,516.17,15,1251.49,187.72,1063.77,516.17
917046,508653,20200,1.0,667.42,334.31,10,667.42,66.74,600.68,334.31
917047,508653,20064,1.0,4631.2,2304.97,0,4631.2,0.0,4631.2,2304.97
917048,508654,20020,1.0,2720.59,1531.65,20,2720.59,544.12,2176.47,1531.65
917049,508655,20041,2.0,1038.65,663.18,5,2077.3,103.86,1973.44,1326.36
917050,508655,20023,1.0,1420.83,679.29,5,1420.83,71.04,1349.79,679.29
917051,508655,20242,4.0,856.35,484.3,15,3425.4,513.81,2911.59,1937.2
917052,508656,20137,1.0,3884.29,2001.16,0,3884.29,0.0,3884.29,2001.16
917053,508657,20005,1.0,1971.82,775.58,10,1971.82,197.18,1774.64,775.58
917054,508657,20212,2.0,1054.5,525.69,10,2109.0,210.9,1898.1,1051.38
917055,508657,20037,1.0,1734.87,900.11,5,1734.87,86.74,1648.13,900.11
917056,508657,20209,1.0,7771.74,4696.59,10,7771.74,777.17,6994.57,4696.59
917057,508658,20030,2.0,2172.88,1071.51,0,4345.76,0.0,4345.76,2143.02
917058,508658,20064,1.0,4631.2,2304.97,0,4631.2,0.0,4631.2,2304.97
917059,508659,20237,2.0,1862.11,743.36,15,3724.22,558.63,3165.59,1486.72
917060,508659,20192,1.0,1251.49,516.17,10,1251.49,125.15,1126.34,516.17
917061,508659,20160,2.0,3652.46,2207.0,10,7304.92,730.49,6574.43,4414.0
917062,508659,20087,1.0,843.69,494.1,15,843.69,126.55,717.14,494.1
917063,508660,20086,1.0,1750.18,990.74,20,1750.18,350.04,1400.14,990.74
917064,508661,20141,2.0,3867.99,2487.02,0,7735.98,0.0,7735.98,4974.04
917065,508662,20090,1.0,328.51,167.06,15,328.51,49.28,279.23,167.06
917066,508662,20022,1.0,4318.99,2170.88,20,4318.99,863.8,3455.19,2170.88
917067,508663,20153,1.0,11104.32,5300.22,0,11104.32,0.0,11104.32,5300.22
917068,508664,20088,1.0,1969.68,1132.48,10,1969.68,196.97,1772.71,1132.48
917069,508665,20075,1.0,3455.22,1702.44,15,3455.22,518.28,2936.94,1702.44
917070,508666,20231,2.0,1001.94,443.63,5,2003.88,100.19,1903.69,887.26
917071,508667,20135,1.0,57639.3,26999.4,5,57639.3,2881.96,54757.34,26999.4
917072,508668,20159,1.0,4841.96,1984.26,0,4841.96,0.0,4841.96,1984.26
917073,508669,20199,1.0,648.46,325.89,10,648.46,64.85,583.61,325.89
917074,508669,20084,3.0,1515.77,816.64,10,4547.31,454.73,4092.58,2449.92
917075,508670,20027,2.0,265.01,170.54,5,530.02,26.5,503.52,341.08
917076,508670,20092,1.0,2265.41,1302.01,15,2265.41,339.81,1925.6,1302.01
917077,508670,20250,1.0,11658.68,5085.0,0,11658.68,0.0,11658.68,5085.0
917078,508671,20012,1.0,3166.39,1300.02,20,3166.39,633.28,2533.11,1300.02
917079,508672,20022,1.0,4318.99,2170.88,5,4318.99,215.95,4103.04,2170.88
917080,508673,20060,1.0,794.08,468.82,10,794.08,79.41,714.67,468.82
917081,508673,20034,1.0,6694.49,3791.5,10,6694.49,669.45,6025.04,3791.5
917082,508673,20169,1.0,429.83,219.43,15,429.83,64.47,365.36,219.43
917083,508674,20220,1.0,8741.43,4054.0,0,8741.43,0.0,8741.43,4054.0
917084,508674,20044,1.0,546.78,344.42,10,546.78,54.68,492.1,344.42
917085,508675,20106,2.0,5100.65,2361.04,10,10201.3,1020.13,9181.17,4722.08
917086,508675,20025,1.0,789.05,334.17,15,789.05,118.36,670.69,334.17
917087,508675,20005,2.0,1971.82,775.58,10,3943.64,394.36,3549.28,1551.16
917088,508676,20139,1.0,4147.19,1778.79,15,4147.19,622.08,3525.11,1778.79
917089,508677,20026,2.0,5768.56,2502.63,5,11537.12,576.86,10960.26,5005.26
917090,508677,20122,1.0,14754.48,8539.23,0,14754.48,0.0,14754.48,8539.23
917091,508677,20169,2.0,429.83,219.43,15,859.66,128.95,730.71,438.86
917092,508677,20012,1.0,3166.39,1300.02,5,3166.39,158.32,3008.07,1300.02
917093,508678,20117,3.0,1124.34,526.44,0,3373.02,0.0,3373.02,1579.32
917094,508679,20241,1.0,1014.76,464.94,5,1014.76,50.74,964.02,464.94
917095,508680,20194,1.0,12458.17,7476.18,5,12458.17,622.91,11835.26,7476.18
917096,508680,20192,1.0,1251.49,516.17,15,1251.49,187.72,1063.77,516.17
917097,508681,20021,1.0,8993.0,4728.96,0,8993.0,0.0,8993.0,4728.96
917098,508681,20162,1.0,10460.54,5750.64,10,10460.54,1046.05,9414.49,5750.64
917099,508681,20227,1.0,540.46,225.55,15,540.46,81.07,459.39,225.55
917100,508681,20125,2.0,1356.16,737.87,0,2712.32,0.0,2712.32,1475.74
917101,508682,20161,1.0,12104.43,4875.34,20,12104.43,2420.89,9683.54,4875.34
917102,508683,20157,1.0,8888.17,4176.33,0,8888.17,0.0,8888.17,4176.33
917103,508683,20186,1.0,5531.45,2551.92,5,5531.45,276.57,5254.88,2551.92
917104,508684,20110,2.0,27669.14,13251.38,5,55338.28,2766.91,52571.37,26502.76
917105,508684,20234,1.0,616.51,221.5,25,616.51,154.13,462.38,221.5
917106,508684,20060,1.0,794.08,468.82,15,794.08,119.11,674.97,468.82
917107,508685,20106,2.0,5100.65,2361.04,0,10201.3,0.0,10201.3,4722.08
917108,508685,20176,1.0,4966.93,2828.62,10,4966.93,496.69,4470.24,2828.62
917109,508685,20219,1.0,2374.82,1493.38,10,2374.82,237.48,2137.34,1493.38
917110,508685,20244,1.0,25178.1,13648.72,15,25178.1,3776.72,21401.38,13648.72
917111,508686,20093,1.0,4388.2,2379.34,0,4388.2,0.0,4388.2,2379.34
917112,508686,20119,2.0,6447.76,4051.44,15,12895.52,1934.33,10961.19,8102.88
917113,508686,20205,1.0,992.31,642.07,0,992.31,0.0,992.31,642.07
917114,508687,20239,1.0,29037.02,11401.1,10,29037.02,2903.7,26133.32,11401.1
917115,508688,20143,1.0,10016.19,6270.24,0,10016.19,0.0,10016.19,6270.24
917116,508688,20090,1.0,328.51,167.06,25,328.51,82.13,246.38,167.06
917117,508688,20080,1.0,3178.09,1633.33,5,3178.09,158.9,3019.19,1633.33
917118,508689,20071,1.0,36137.71,17268.1,0,36137.71,0.0,36137.71,17268.1
917119,508689,20194,1.0,12458.17,7476.18,10,12458.17,1245.82,11212.35,7476.18
917120,508689,20229,2.0,451.9,167.11,20,903.8,180.76,723.04,334.22
917121,508690,20248,1.0,1003.97,405.22,10,1003.97,100.4,903.57,405.22
917122,508690,20158,1.0,1755.56,899.9,20,1755.56,351.11,1404.45,899.9
917123,508690,20132,2.0,1481.71,958.89,0,2963.42,0.0,2963.42,1917.78
917124,508690,20115,1.0,3585.93,1528.09,0,3585.93,0.0,3585.93,1528.09
917125,508691,20126,2.0,1889.47,1096.46,10,3778.94,377.89,3401.05,2192.92
917126,508692,20010,2.0,1461.44,861.46,25,2922.88,730.72,2192.16,1722.92
917127,508692,20090,1.0,328.51,167.06,15,328.51,49.28,279.23,167.06
917128,508693,20138,1.0,3333.11,1217.57,15,3333.11,499.97,2833.14,1217.57
917129,508694,20010,2.0,1461.44,861.46,10,2922.88,292.29,2630.59,1722.92
917130,508694,20090,1.0,328.51,167.06,10,328.51,32.85,295.66,167.06
917131,508695,20034,1.0,6694.49,3791.5,5,6694.49,334.72,6359.77,3791.5
917132,508696,20197,1.0,2872.53,1123.32,10,2872.53,287.25,2585.28,1123.32
917133,508697,20009,2.0,1160.15,521.78,10,2320.3,232.03,2088.27,1043.56
917134,508698,20090,2.0,328.51,167.06,15,657.02,98.55,558.47,334.12
917135,508698,20046,1.0,1009.74,517.33,20,1009.74,201.95,807.79,517.33
917136,508699,20234,1.0,616.51,221.5,10,616.51,61.65,554.86,221.5
917137,508699,20218,2.0,2852.11,1676.96,20,5704.22,1140.84,4563.38,3353.92
917138,508700,20223,1.0,3208.58,1610.64,0,3208.58,0.0,3208.58,1610.64
917139,508701,20191,1.0,16000.09,6354.85,15,16000.09,2400.01,13600.08,6354.85
917140,508701,20173,1.0,655.41,315.56,10,655.41,65.54,589.87,315.56
917141,508702,20005,1.0,1971.82,775.58,10,1971.82,197.18,1774.64,775.58
917142,508702,20136,1.0,8336.97,3996.04,25,8336.97,2084.24,6252.73,3996.04
917143,508703,20182,1.0,486.61,314.6,0,486.61,0.0,486.61,314.6
917144,508704,20164,2.0,11095.53,5298.72,0,22191.06,0.0,22191.06,10597.44
917145,508705,20013,1.0,2355.66,1097.0,20,2355.66,471.13,1884.53,1097.0
917146,508705,20157,1.0,8888.17,4176.33,25,8888.17,2222.04,6666.13,4176.33
917147,508706,20207,1.0,7864.92,5011.8,5,7864.92,393.25,7471.67,5011.8
917148,508707,20224,1.0,6470.02,3499.95,5,6470.02,323.5,6146.52,3499.95
917149,508707,20128,1.0,472.44,268.02,5,472.44,23.62,448.82,268.02
917150,508708,20059,2.0,1423.46,776.46,25,2846.92,711.73,2135.19,1552.92
917151,508709,20059,1.0,1423.46,776.46,5,1423.46,71.17,1352.29,776.46
917152,508710,20052,1.0,762.46,360.49,15,762.46,114.37,648.09,360.49
917153,508711,20135,2.0,57639.3,26999.4,0,115278.6,0.0,115278.6,53998.8
917154,508711,20169,1.0,429.83,219.43,25,429.83,107.46,322.37,219.43
917155,508712,20202,1.0,11129.06,5688.47,10,11129.06,1112.91,10016.15,5688.47
917156,508713,20249,1.0,20488.43,10610.18,25,20488.43,5122.11,15366.32,10610.18
917157,508713,20005,1.0,1971.82,775.58,20,1971.82,394.36,1577.46,775.58
917158,508714,20043,1.0,506.86,295.74,0,506.86,0.0,506.86,295.74
917159,508714,20134,2.0,4055.28,2160.08,10,8110.56,811.06,7299.5,4320.16
917160,508715,20212,1.0,1054.5,525.69,0,1054.5,0.0,1054.5,525.69
917161,508715,20104,1.0,810.35,376.04,5,810.35,40.52,769.83,376.04
917162,508715,20225,2.0,1183.96,611.67,15,2367.92,355.19,2012.73,1223.34
917163,508715,20217,2.0,69091.13,39024.1,5,138182.26,6909.11,131273.15,78048.2
917164,508716,20157,1.0,8888.17,4176.33,10,8888.17,888.82,7999.35,4176.33
917165,508716,20156,2.0,1052.52,389.44,10,2105.04,210.5,1894.54,778.88
917166,508717,20164,4.0,11095.53,5298.72,5,44382.12,2219.11,42163.01,21194.88
917167,508718,20157,3.0,8888.17,4176.33,10,26664.51,2666.45,23998.06,12528.99
917168,508718,20176,1.0,4966.93,2828.62,0,4966.93,0.0,4966.93,2828.62
917169,508719,20057,1.0,1299.09,681.94,20,1299.09,259.82,1039.27,681.94
917170,508720,20178,1.0,9139.42,3920.03,20,9139.42,1827.88,7311.54,3920.03
917171,508721,20025,3.0,789.05,334.17,0,2367.15,0.0,2367.15,1002.51
917172,508721,20017,2.0,1109.27,542.21,10,2218.54,221.85,1996.69,1084.42
917173,508722,20002,1.0,10282.55,6040.96,20,10282.55,2056.51,8226.04,6040.96
917174,508723,20241,1.0,1014.76,464.94,20,1014.76,202.95,811.81,464.94
917175,508724,20154,3.0,705.67,272.04,0,2117.01,0.0,2117.01,816.12
917176,508725,20138,1.0,3333.11,1217.57,10,3333.11,333.31,2999.8,1217.57
917177,508726,20203,3.0,255.91,103.53,0,767.73,0.0,767.73,310.59
917178,508726,20078,2.0,1555.58,716.87,20,3111.16,622.23,2488.93,1433.74
917179,508727,20213,1.0,24406.41,13831.92,15,24406.41,3660.96,20745.45,13831.92
917180,508727,20108,2.0,661.43,266.18,15,1322.86,198.43,1124.43,532.36
917181,508727,20079,1.0,1977.23,932.71,15,1977.23,296.58,1680.65,932.71
917182,508728,20090,2.0,328.51,167.06,25,657.02,164.26,492.76,334.12
917183,508729,20248,1.0,1003.97,405.22,20,1003.97,200.79,803.18,405.22
917184,508730,20106,2.0,5100.65,2361.04,5,10201.3,510.06,9691.24,4722.08
917185,508731,20035,1.0,1731.82,1113.51,20,1731.82,346.36,1385.46,1113.51
917186,508731,20206,1.0,7333.43,3267.21,0,7333.43,0.0,7333.43,3267.21
917187,508732,20235,1.0,5067.15,2084.95,15,5067.15,760.07,4307.08,2084.95
917188,508732,20132,1.0,1481.71,958.89,20,1481.71,296.34,1185.37,958.89
917189,508732,20090,1.0,328.51,167.06,15,328.51,49.28,279.23,167.06
917190,508733,20033,1.0,1277.1,532.22,10,1277.1,127.71,1149.39,532.22
917191,508734,20132,2.0,1481.71,958.89,10,2963.42,296.34,2667.08,1917.78
917192,508735,20115,1.0,3585.93,1528.09,20,3585.93,717.19,2868.74,1528.09
917193,508735,20135,1.0,57639.3,26999.4,15,57639.3,8645.9,48993.4,26999.4
917194,508735,20037,1.0,1734.87,900.11,5,1734.87,86.74,1648.13,900.11
917195,508736,20229,1.0,451.9,167.11,5,451.9,22.6,429.3,167.11
917196,508737,20011,1.0,5804.22,2185.11,0,5804.22,0.0,5804.22,2185.11
917197,508737,20116,1.0,14639.11,7180.81,10,14639.11,1463.91,13175.2,7180.81
917198,508738,20091,1.0,2708.48,1134.09,10,2708.48,270.85,2437.63,1134.09
917199,508738,20139,2.0,4147.19,1778.79,0,8294.38,0.0,8294.38,3557.58
917200,508739,20241,1.0,1014.76,464.94,20,1014.76,202.95,811.81,464.94
917201,508739,20220,3.0,8741.43,4054.0,0,26224.29,0.0,26224.29,12162.0
917202,508739,20053,4.0,1726.42,1063.45,5,6905.68,345.28,6560.4,4253.8
917203,508739,20085,1.0,535.19,260.68,5,535.19,26.76,508.43,260.68
917204,508739,20129,1.0,3852.65,1967.85,10,3852.65,385.26,3467.39,1967.85
917205,508740,20157,1.0,8888.17,4176.33,10,8888.17,888.82,7999.35,4176.33
917206,508740,20052,1.0,762.46,360.49,10,762.46,76.25,686.21,360.49
917207,508740,20160,1.0,3652.46,2207.0,10,3652.46,365.25,3287.21,2207.0
917208,508741,20050,3.0,3146.79,1481.52,20,9440.37,1888.07,7552.3,4444.56
917209,508742,20196,1.0,1639.7,687.88,25,1639.7,409.92,1229.78,687.88
917210,508743,20043,1.0,506.86,295.74,10,506.86,50.69,456.17,295.74
917211,508743,20105,1.0,7683.3,4304.87,0,7683.3,0.0,7683.3,4304.87
917212,508744,20202,1.0,11129.06,5688.47,10,11129.06,1112.91,10016.15,5688.47
917213,508744,20041,2.0,1038.65,663.18,0,2077.3,0.0,2077.3,1326.36
917214,508745,20161,1.0,12104.43,4875.34,5,12104.43,605.22,11499.21,4875.34
917215,508746,20106,2.0,5100.65,2361.04,15,10201.3,1530.2,8671.1,4722.08
917216,508746,20102,1.0,631.51,312.41,15,631.51,94.73,536.78,312.41
917217,508747,20222,1.0,37415.28,22609.43,5,37415.28,1870.76,35544.52,22609.43
917218,508747,20009,1.0,1160.15,521.78,10,1160.15,116.02,1044.13,521.78
917219,508747,20040,1.0,1405.02,606.34,5,1405.02,70.25,1334.77,606.34
917220,508747,20049,1.0,3955.65,2260.19,20,3955.65,791.13,3164.52,2260.19
917221,508748,20202,2.0,11129.06,5688.47,15,22258.12,3338.72,18919.4,11376.94
917222,508748,20037,1.0,1734.87,900.11,20,1734.87,346.97,1387.9,900.11
917223,508749,20079,1.0,1977.23,932.71,15,1977.23,296.58,1680.65,932.71
917224,508749,20248,1.0,1003.97,405.22,0,1003.97,0.0,1003.97,405.22
917225,508749,20217,2.0,69091.13,39024.1,0,138182.26,0.0,138182.26,78048.2
917226,508749,20129,1.0,3852.65,1967.85,20,3852.65,770.53,3082.12,1967.85
917227,508749,20008,1.0,7931.3,3163.37,0,7931.3,0.0,7931.3,3163.37
917228,508750,20009,1.0,1160.15,521.78,15,1160.15,174.02,986.13,521.78
917229,508751,20146,1.0,3765.71,2293.07,0,3765.71,0.0,3765.71,2293.07
917230,508751,20221,1.0,346.01,167.47,0,346.01,0.0,346.01,167.47
917231,508752,20027,1.0,265.01,170.54,0,265.01,0.0,265.01,170.54
917232,508753,20160,1.0,3652.46,2207.0,10,3652.46,365.25,3287.21,2207.0
917233,508753,20002,2.0,10282.55,6040.96,0,20565.1,0.0,20565.1,12081.92
917234,508753,20227,1.0,540.46,225.55,15,540.46,81.07,459.39,225.55
917235,508754,20115,1.0,3585.93,1528.09,20,3585.93,717.19,2868.74,1528.09
